year,month,day,DOY,ndsi_median,ndsi_mad,snow_fraction,tp,skt,sd,winter_start,winter,winter_day
2022,3,27,86,0.12929554,0.17638251,0.0,0.0,-3.961609,15.120888,2021,2021-2022,2001-03-27
2022,3,27,86,0.12929554,0.17638251,0.0,0.0,-3.9869995,16.096401,2021,2021-2022,2001-03-27
2022,3,27,86,0.12929554,0.17638251,0.0,0.0,-3.961609,15.120888,2021,2021-2022,2001-03-27
2022,3,27,86,0.12929554,0.17638251,0.0,0.0,-3.9869995,16.096401,2021,2021-2022,2001-03-27
2022,3,31,90,0.70957094,0.11754584,0.9597043204440531,0.044345856,-1.6839905,15.071678,2021,2021-2022,2001-03-31
2022,3,31,90,0.70957094,0.11754584,0.9597043204440531,0.044345856,-1.707428,15.801048,2021,2021-2022,2001-03-31
2022,3,31,90,0.70957094,0.11754584,0.9597043204440531,0.04673004,-1.6839905,15.071678,2021,2021-2022,2001-03-31
2022,3,31,90,0.70957094,0.11754584,0.9597043204440531,0.04673004,-1.707428,15.801048,2021,2021-2022,2001-03-31
2022,4,3,93,0.55414695,0.10543707,0.8002089566414969,0.10061264,-1.9877625,15.2516365,2021,2021-2022,2001-04-03
2022,4,3,93,0.55414695,0.10543707,0.8002089566414969,0.10061264,-2.058075,15.810013,2021,2021-2022,2001-04-03
2022,4,3,93,0.55414695,0.10543707,0.8002089566414969,0.09918213,-1.9877625,15.2516365,2021,2021-2022,2001-04-03
2022,4,3,93,0.55414695,0.10543707,0.8002089566414969,0.09918213,-2.058075,15.810013,2021,2021-2022,2001-04-03
2022,4,10,100,0.8086847,0.0749681,0.9810758402757829,0.0071525574,4.108032,16.121197,2021,2021-2022,2001-04-10
2022,4,10,100,0.8086847,0.0749681,0.9810758402757829,0.0071525574,4.1158447,16.462994,2021,2021-2022,2001-04-10
2022,4,10,100,0.8086847,0.0749681,0.9810758402757829,0.0042915344,4.108032,16.121197,2021,2021-2022,2001-04-10
2022,4,10,100,0.8086847,0.0749681,0.9810758402757829,0.0042915344,4.1158447,16.462994,2021,2021-2022,2001-04-10
2022,4,13,103,0.34481075,0.029588446,0.1111111111111111,0.06771088,5.4000244,16.502666,2021,2021-2022,2001-04-13
2022,4,13,103,0.34481075,0.029588446,0.1111111111111111,0.06771088,5.235962,16.959953,2021,2021-2022,2001-04-13
2022,4,13,103,0.34481075,0.029588446,0.1111111111111111,0.076293945,5.4000244,16.502666,2021,2021-2022,2001-04-13
2022,4,13,103,0.34481075,0.029588446,0.1111111111111111,0.076293945,5.235962,16.959953,2021,2021-2022,2001-04-13
2022,4,15,105,0.6958522,0.09193143,0.945,0.012397766,4.089386,16.228867,2021,2021-2022,2001-04-15
2022,4,15,105,0.6958522,0.09193143,0.945,0.012397766,3.9604797,16.750526,2021,2021-2022,2001-04-15
2022,4,15,105,0.6958522,0.09193143,0.945,0.012397766,4.089386,16.228867,2021,2021-2022,2001-04-15
2022,4,15,105,0.6958522,0.09193143,0.945,0.012397766,3.9604797,16.750526,2021,2021-2022,2001-04-15
2022,4,16,106,0.37929118,0.008387655,0.0,0.0,5.1373596,16.27388,2021,2021-2022,2001-04-16
2022,4,16,106,0.37929118,0.008387655,0.0,0.0,5.016266,16.804028,2021,2021-2022,2001-04-16
2022,4,16,106,0.37929118,0.008387655,0.0,0.0,5.1373596,16.27388,2021,2021-2022,2001-04-16
2022,4,16,106,0.37929118,0.008387655,0.0,0.0,5.016266,16.804028,2021,2021-2022,2001-04-16
2022,4,18,108,0.6483119,0.29441306,0.6538535056196957,0.0,9.730133,14.312553,2021,2021-2022,2001-04-18
2022,4,18,108,0.6483119,0.29441306,0.6538535056196957,0.0,9.667633,14.640427,2021,2021-2022,2001-04-18
2022,4,18,108,0.6483119,0.29441306,0.6538535056196957,0.0,9.730133,14.312553,2021,2021-2022,2001-04-18
2022,4,18,108,0.6483119,0.29441306,0.6538535056196957,0.0,9.667633,14.640427,2021,2021-2022,2001-04-18
2022,4,20,110,0.488281,0.45531443,0.5340813517853047,0.0,10.796356,10.883522,2021,2021-2022,2001-04-20
2022,4,20,110,0.488281,0.45531443,0.5340813517853047,0.0,10.66745,11.029053,2021,2021-2022,2001-04-20
2022,4,20,110,0.488281,0.45531443,0.5340813517853047,0.0,10.796356,10.883522,2021,2021-2022,2001-04-20
2022,4,20,110,0.488281,0.45531443,0.5340813517853047,0.0,10.66745,11.029053,2021,2021-2022,2001-04-20
2022,4,21,111,0.41939914,0.4057395,0.49967677180089143,0.0,11.094482,9.72681,2021,2021-2022,2001-04-21
2022,4,21,111,0.41939914,0.4057395,0.49967677180089143,0.0,10.914795,9.791851,2021,2021-2022,2001-04-21
2022,4,21,111,0.41939914,0.4057395,0.49967677180089143,0.0,11.094482,9.72681,2021,2021-2022,2001-04-21
2022,4,21,111,0.41939914,0.4057395,0.49967677180089143,0.0,10.914795,9.791851,2021,2021-2022,2001-04-21
2022,4,26,116,0.53505635,0.030616254,1.0,0.01335144,1.1268005,7.5731277,2021,2021-2022,2001-04-26
2022,4,26,116,0.53505635,0.030616254,1.0,0.01335144,1.118988,6.3874245,2021,2021-2022,2001-04-26
2022,4,26,116,0.53505635,0.030616254,1.0,0.015258789,1.1268005,7.5731277,2021,2021-2022,2001-04-26
2022,4,26,116,0.53505635,0.030616254,1.0,0.015258789,1.118988,6.3874245,2021,2021-2022,2001-04-26
2022,11,1,305,0.053631656,0.045848906,0.0,0.0009536743,0.15670776,0.34427643,2022,2022-2023,2000-11-01
2022,11,1,305,0.053631656,0.045848906,0.0,0.0009536743,0.23678589,0.32901764,2022,2022-2023,2000-11-01
2022,11,1,305,0.053631656,0.045848906,0.0,0.00047683716,0.15670776,0.34427643,2022,2022-2023,2000-11-01
2022,11,1,305,0.053631656,0.045848906,0.0,0.00047683716,0.23678589,0.32901764,2022,2022-2023,2000-11-01
2022,11,2,306,0.12224777,0.036266103,0.009192037470725995,0.002861023,-0.54751587,0.36144257,2022,2022-2023,2000-11-02
2022,11,2,306,0.12224777,0.036266103,0.009192037470725995,0.002861023,-0.56900024,0.32253265,2022,2022-2023,2000-11-02
2022,11,2,306,0.12224777,0.036266103,0.009192037470725995,0.0019073486,-0.54751587,0.36144257,2022,2022-2023,2000-11-02
2022,11,2,306,0.12224777,0.036266103,0.009192037470725995,0.0019073486,-0.56900024,0.32253265,2022,2022-2023,2000-11-02
2023,1,31,31,0.352252,0.033749834,0.0005112474437627812,0.0009536743,-5.9711304,13.355732,2022,2022-2023,2001-01-31
2023,1,31,31,0.352252,0.033749834,0.0005112474437627812,0.0009536743,-5.7973022,13.346195,2022,2022-2023,2001-01-31
2023,1,31,31,0.352252,0.033749834,0.0005112474437627812,0.0019073486,-5.9711304,13.355732,2022,2022-2023,2001-01-31
2023,1,31,31,0.352252,0.033749834,0.0005112474437627812,0.0019073486,-5.7973022,13.346195,2022,2022-2023,2001-01-31
2023,2,4,35,0.56159455,0.043809414,0.9890075831146559,0.002861023,-14.170044,12.946796,2022,2022-2023,2001-02-04
2023,2,4,35,0.56159455,0.043809414,0.9890075831146559,0.002861023,-14.084106,13.000298,2022,2022-2023,2001-02-04
2023,2,4,35,0.56159455,0.043809414,0.9890075831146559,0.00333786,-14.170044,12.946796,2022,2022-2023,2001-02-04
2023,2,4,35,0.56159455,0.043809414,0.9890075831146559,0.00333786,-14.084106,13.000298,2022,2022-2023,2001-02-04
2023,2,15,46,0.42619312,0.036400974,0.5421645902195101,0.015258789,-4.8995056,13.577652,2022,2022-2023,2001-02-15
2023,2,15,46,0.42619312,0.036400974,0.5421645902195101,0.015258789,-4.626068,13.789463,2022,2022-2023,2001-02-15
2023,2,15,46,0.42619312,0.036400974,0.5421645902195101,0.009536743,-4.8995056,13.577652,2022,2022-2023,2001-02-15
2023,2,15,46,0.42619312,0.036400974,0.5421645902195101,0.009536743,-4.626068,13.789463,2022,2022-2023,2001-02-15
2023,2,17,48,0.36988738,0.023958936,0.0024958402662229617,0.008583069,-1.0099182,14.194584,2022,2022-2023,2001-02-17
2023,2,17,48,0.36988738,0.023958936,0.0024958402662229617,0.008583069,-0.8692932,14.424324,2022,2022-2023,2001-02-17
2023,2,17,48,0.36988738,0.023958936,0.0024958402662229617,0.011920929,-1.0099182,14.194584,2022,2022-2023,2001-02-17
2023,2,17,48,0.36988738,0.023958936,0.0024958402662229617,0.011920929,-0.8692932,14.424324,2022,2022-2023,2001-02-17
2023,2,22,53,0.59704703,0.051575333,0.9297474669941664,0.0038146973,-17.24768,15.215206,2022,2022-2023,2001-02-22
2023,2,22,53,0.59704703,0.051575333,0.9297474669941664,0.0038146973,-17.333618,15.813351,2022,2022-2023,2001-02-22
2023,2,22,53,0.59704703,0.051575333,0.9297474669941664,0.0038146973,-17.24768,15.215206,2022,2022-2023,2001-02-22
2023,2,22,53,0.59704703,0.051575333,0.9297474669941664,0.0038146973,-17.333618,15.813351,2022,2022-2023,2001-02-22
2023,2,24,55,0.44005144,0.09933205,0.5531748785565579,0.0,-7.5519104,15.059376,2022,2022-2023,2001-02-24
2023,2,24,55,0.44005144,0.09933205,0.5531748785565579,0.0,-7.594879,15.624809,2022,2022-2023,2001-02-24
2023,2,24,55,0.44005144,0.09933205,0.5531748785565579,0.0,-7.5519104,15.059376,2022,2022-2023,2001-02-24
2023,2,24,55,0.44005144,0.09933205,0.5531748785565579,0.0,-7.594879,15.624809,2022,2022-2023,2001-02-24
2023,2,25,56,0.7463074,0.030383319,0.9990632766201492,0.0,-9.095856,14.851189,2022,2022-2023,2001-02-25
2023,2,25,56,0.7463074,0.030383319,0.9990632766201492,0.0,-9.254059,15.438843,2022,2022-2023,2001-02-25
2023,2,25,56,0.7463074,0.030383319,0.9990632766201492,0.0,-9.095856,14.851189,2022,2022-2023,2001-02-25
2023,2,25,56,0.7463074,0.030383319,0.9990632766201492,0.0,-9.254059,15.438843,2022,2022-2023,2001-02-25
2023,3,1,60,0.6852216,0.09013754,0.9501047120418848,0.00047683716,0.014434814,14.270878,2022,2022-2023,2001-03-01
2023,3,1,60,0.6852216,0.09013754,0.9501047120418848,0.00047683716,-0.20040894,14.679241,2022,2022-2023,2001-03-01
2023,3,1,60,0.6852216,0.09013754,0.9501047120418848,0.00047683716,0.014434814,14.270878,2022,2022-2023,2001-03-01
2023,3,1,60,0.6852216,0.09013754,0.9501047120418848,0.00047683716,-0.20040894,14.679241,2022,2022-2023,2001-03-01
2023,3,2,61,0.7127639,0.06958696,0.8701760922425288,0.0,1.226532,14.344025,2022,2022-2023,2001-03-02
2023,3,2,61,0.7127639,0.06958696,0.8701760922425288,0.0,0.9062195,14.729214,2022,2022-2023,2001-03-02
2023,3,2,61,0.7127639,0.06958696,0.8701760922425288,0.0,1.226532,14.344025,2022,2022-2023,2001-03-02
2023,3,2,61,0.7127639,0.06958696,0.8701760922425288,0.0,0.9062195,14.729214,2022,2022-2023,2001-03-02
2023,3,16,75,0.7104739,0.039049834,0.9278423426867497,0.0,-3.1573792,16.878796,2022,2022-2023,2001-03-16
2023,3,16,75,0.7104739,0.039049834,0.9278423426867497,0.0,-3.3058167,16.848373,2022,2022-2023,2001-03-16
2023,3,16,75,0.7104739,0.039049834,0.9278423426867497,0.0,-3.1573792,16.878796,2022,2022-2023,2001-03-16
2023,3,16,75,0.7104739,0.039049834,0.9278423426867497,0.0,-3.3058167,16.848373,2022,2022-2023,2001-03-16
2023,3,17,76,0.69857436,0.08748549,0.9059152430746898,0.0,-4.387207,16.813278,2022,2022-2023,2001-03-17
2023,3,17,76,0.69857436,0.08748549,0.9059152430746898,0.0,-4.447754,16.76693,2022,2022-2023,2001-03-17
2023,3,17,76,0.69857436,0.08748549,0.9059152430746898,0.0,-4.387207,16.813278,2022,2022-2023,2001-03-17
2023,3,17,76,0.69857436,0.08748549,0.9059152430746898,0.0,-4.447754,16.76693,2022,2022-2023,2001-03-17
2023,3,19,78,0.75591296,0.031285048,0.9857395461540981,0.0,-1.7520447,18.299866,2022,2022-2023,2001-03-19
2023,3,19,78,0.75591296,0.031285048,0.9857395461540981,0.0,-1.7969666,18.392181,2022,2022-2023,2001-03-19
2023,3,19,78,0.75591296,0.031285048,0.9857395461540981,0.0,-1.7520447,18.299866,2022,2022-2023,2001-03-19
2023,3,19,78,0.75591296,0.031285048,0.9857395461540981,0.0,-1.7969666,18.392181,2022,2022-2023,2001-03-19
2023,3,21,80,0.6751478,0.04140979,0.9206708236540735,0.0009536743,-1.7365112,18.866158,2022,2022-2023,2001-03-21
2023,3,21,80,0.6751478,0.04140979,0.9206708236540735,0.0009536743,-2.031433,18.960285,2022,2022-2023,2001-03-21
2023,3,21,80,0.6751478,0.04140979,0.9206708236540735,0.0009536743,-1.7365112,18.866158,2022,2022-2023,2001-03-21
2023,3,21,80,0.6751478,0.04140979,0.9206708236540735,0.0009536743,-2.031433,18.960285,2022,2022-2023,2001-03-21
2023,3,22,81,0.6611296,0.103749156,0.8658595918834607,0.0,-2.4120789,18.660831,2022,2022-2023,2001-03-22
2023,3,22,81,0.6611296,0.103749156,0.8658595918834607,0.0,-2.5683289,18.784428,2022,2022-2023,2001-03-22
2023,3,22,81,0.6611296,0.103749156,0.8658595918834607,0.0,-2.4120789,18.660831,2022,2022-2023,2001-03-22
2023,3,22,81,0.6611296,0.103749156,0.8658595918834607,0.0,-2.5683289,18.784428,2022,2022-2023,2001-03-22
2023,3,26,85,0.8116743,0.055114567,0.9343314790705014,0.0,-5.313019,18.18266,2022,2022-2023,2001-03-26
2023,3,26,85,0.8116743,0.055114567,0.9343314790705014,0.0,-5.3989563,18.367767,2022,2022-2023,2001-03-26
2023,3,26,85,0.8116743,0.055114567,0.9343314790705014,0.0,-5.313019,18.18266,2022,2022-2023,2001-03-26
2023,3,26,85,0.8116743,0.055114567,0.9343314790705014,0.0,-5.3989563,18.367767,2022,2022-2023,2001-03-26
2023,3,27,86,0.6897551,0.110911846,0.8896421182374433,0.0,-5.679474,18.319225,2022,2022-2023,2001-03-27
2023,3,27,86,0.6897551,0.110911846,0.8896421182374433,0.0,-5.7204895,18.51492,2022,2022-2023,2001-03-27
2023,3,27,86,0.6897551,0.110911846,0.8896421182374433,0.0,-5.679474,18.319225,2022,2022-2023,2001-03-27
2023,3,27,86,0.6897551,0.110911846,0.8896421182374433,0.0,-5.7204895,18.51492,2022,2022-2023,2001-03-27
2023,3,29,88,0.618826,0.03160277,1.0,0.24604797,-3.684143,18.713665,2022,2022-2023,2001-03-29
2023,3,29,88,0.618826,0.03160277,1.0,0.24604797,-3.6626587,19.021034,2022,2022-2023,2001-03-29
2023,3,29,88,0.618826,0.03160277,1.0,0.24414062,-3.684143,18.713665,2022,2022-2023,2001-03-29
2023,3,29,88,0.618826,0.03160277,1.0,0.24414062,-3.6626587,19.021034,2022,2022-2023,2001-03-29
2023,4,1,91,0.818979,0.0692513,0.9598156718879637,0.032424927,0.058135986,19.028759,2022,2022-2023,2001-04-01
2023,4,1,91,0.818979,0.0692513,0.9598156718879637,0.032424927,-0.10202026,19.270134,2022,2022-2023,2001-04-01
2023,4,1,91,0.818979,0.0692513,0.9598156718879637,0.017166138,0.058135986,19.028759,2022,2022-2023,2001-04-01
2023,4,1,91,0.818979,0.0692513,0.9598156718879637,0.017166138,-0.10202026,19.270134,2022,2022-2023,2001-04-01
2023,4,3,93,0.8044374,0.07892901,0.9405900628715415,0.0,-0.75198364,19.101143,2022,2022-2023,2001-04-03
2023,4,3,93,0.8044374,0.07892901,0.9405900628715415,0.0,-0.80081177,19.330406,2022,2022-2023,2001-04-03
2023,4,3,93,0.8044374,0.07892901,0.9405900628715415,0.0,-0.75198364,19.101143,2022,2022-2023,2001-04-03
2023,4,3,93,0.8044374,0.07892901,0.9405900628715415,0.0,-0.80081177,19.330406,2022,2022-2023,2001-04-03
2023,4,6,96,0.8388519,0.07236752,0.930916330085565,0.0,5.23468,18.94846,2022,2022-2023,2001-04-06
2023,4,6,96,0.8388519,0.07236752,0.930916330085565,0.0,5.217102,19.278812,2022,2022-2023,2001-04-06
2023,4,6,96,0.8388519,0.07236752,0.930916330085565,0.0,5.23468,18.94846,2022,2022-2023,2001-04-06
2023,4,6,96,0.8388519,0.07236752,0.930916330085565,0.0,5.217102,19.278812,2022,2022-2023,2001-04-06
2023,4,8,98,0.8269162,0.13966864,0.8611036776511966,0.0,6.0391846,18.47887,2022,2022-2023,2001-04-08
2023,4,8,98,0.8269162,0.13966864,0.8611036776511966,0.0,5.92395,18.876839,2022,2022-2023,2001-04-08
2023,4,8,98,0.8269162,0.13966864,0.8611036776511966,0.0,6.0391846,18.47887,2022,2022-2023,2001-04-08
2023,4,8,98,0.8269162,0.13966864,0.8611036776511966,0.0,5.92395,18.876839,2022,2022-2023,2001-04-08
2023,4,10,100,0.76600134,0.20063043,0.779761449652114,0.0,7.5546265,17.930984,2022,2022-2023,2001-04-10
2023,4,10,100,0.76600134,0.20063043,0.779761449652114,0.0,7.406189,18.421555,2022,2022-2023,2001-04-10
2023,4,10,100,0.76600134,0.20063043,0.779761449652114,0.0,7.5546265,17.930984,2022,2022-2023,2001-04-10
2023,4,10,100,0.76600134,0.20063043,0.779761449652114,0.0,7.406189,18.421555,2022,2022-2023,2001-04-10
2023,4,11,101,0.736421,0.22961459,0.7479356219894487,0.0,6.698395,17.329216,2022,2022-2023,2001-04-11
2023,4,11,101,0.736421,0.22961459,0.7479356219894487,0.0,6.6632385,17.846298,2022,2022-2023,2001-04-11
2023,4,11,101,0.736421,0.22961459,0.7479356219894487,0.0,6.698395,17.329216,2022,2022-2023,2001-04-11
2023,4,11,101,0.736421,0.22961459,0.7479356219894487,0.0,6.6632385,17.846298,2022,2022-2023,2001-04-11
2023,4,13,103,0.69410884,0.26603585,0.6897852972806883,0.0,2.610382,17.01498,2022,2022-2023,2001-04-13
2023,4,13,103,0.69410884,0.26603585,0.6897852972806883,0.0,2.407257,17.625427,2022,2022-2023,2001-04-13
2023,4,13,103,0.69410884,0.26603585,0.6897852972806883,0.0,2.610382,17.01498,2022,2022-2023,2001-04-13
2023,4,13,103,0.69410884,0.26603585,0.6897852972806883,0.0,2.407257,17.625427,2022,2022-2023,2001-04-13
2023,4,15,105,0.66220117,0.2922663,0.656708348079116,0.0,5.4115295,17.030048,2022,2022-2023,2001-04-15
2023,4,15,105,0.66220117,0.2922663,0.656708348079116,0.0,5.356842,17.728615,2022,2022-2023,2001-04-15
2023,4,15,105,0.66220117,0.2922663,0.656708348079116,0.0,5.4115295,17.030048,2022,2022-2023,2001-04-15
2023,4,15,105,0.66220117,0.2922663,0.656708348079116,0.0,5.356842,17.728615,2022,2022-2023,2001-04-15
2023,4,16,106,0.052405085,0.123600155,0.10834553440702782,0.0,6.2710876,17.228603,2022,2022-2023,2001-04-16
2023,4,16,106,0.052405085,0.123600155,0.10834553440702782,0.0,6.181244,17.901325,2022,2022-2023,2001-04-16
2023,4,16,106,0.052405085,0.123600155,0.10834553440702782,0.0,6.2710876,17.228603,2022,2022-2023,2001-04-16
2023,4,16,106,0.052405085,0.123600155,0.10834553440702782,0.0,6.181244,17.901325,2022,2022-2023,2001-04-16
2023,4,18,108,0.8125088,0.037412286,0.8894230769230769,0.0,7.5713196,16.800308,2022,2022-2023,2001-04-18
2023,4,18,108,0.8125088,0.037412286,0.8894230769230769,0.0,7.360382,17.579746,2022,2022-2023,2001-04-18
2023,4,18,108,0.8125088,0.037412286,0.8894230769230769,0.0,7.5713196,16.800308,2022,2022-2023,2001-04-18
2023,4,18,108,0.8125088,0.037412286,0.8894230769230769,0.0,7.360382,17.579746,2022,2022-2023,2001-04-18
2023,4,20,110,0.36910492,0.26490995,0.4642857142857143,0.0,10.1718445,13.294125,2022,2022-2023,2001-04-20
2023,4,20,110,0.36910492,0.26490995,0.4642857142857143,0.0,9.957001,13.97419,2022,2022-2023,2001-04-20
2023,4,20,110,0.36910492,0.26490995,0.4642857142857143,0.0,10.1718445,13.294125,2022,2022-2023,2001-04-20
2023,4,20,110,0.36910492,0.26490995,0.4642857142857143,0.0,9.957001,13.97419,2022,2022-2023,2001-04-20
2023,4,21,111,0.32503307,0.5145492,0.46163697530392234,0.0,8.811127,11.192799,2022,2022-2023,2001-04-21
2023,4,21,111,0.32503307,0.5145492,0.46163697530392234,0.0,8.565033,11.593914,2022,2022-2023,2001-04-21
2023,4,21,111,0.32503307,0.5145492,0.46163697530392234,0.0,8.811127,11.192799,2022,2022-2023,2001-04-21
2023,4,21,111,0.32503307,0.5145492,0.46163697530392234,0.0,8.565033,11.593914,2022,2022-2023,2001-04-21
2023,4,23,113,0.38980564,0.53324467,0.48943908965732247,0.0038146973,2.384552,9.832382,2022,2022-2023,2001-04-23
2023,4,23,113,0.38980564,0.53324467,0.48943908965732247,0.0038146973,2.3142395,10.056019,2022,2022-2023,2001-04-23
2023,4,23,113,0.38980564,0.53324467,0.48943908965732247,0.0047683716,2.384552,9.832382,2022,2022-2023,2001-04-23
2023,4,23,113,0.38980564,0.53324467,0.48943908965732247,0.0047683716,2.3142395,10.056019,2022,2022-2023,2001-04-23
2023,4,26,116,0.59849906,0.30597633,0.5921975537649992,0.0,7.1708374,8.611774,2022,2022-2023,2001-04-26
2023,4,26,116,0.59849906,0.30597633,0.5921975537649992,0.0,6.9520874,8.859062,2022,2022-2023,2001-04-26
2023,4,26,116,0.59849906,0.30597633,0.5921975537649992,0.0,7.1708374,8.611774,2022,2022-2023,2001-04-26
2023,4,26,116,0.59849906,0.30597633,0.5921975537649992,0.0,6.9520874,8.859062,2022,2022-2023,2001-04-26
2023,11,1,305,0.5091249,0.10547899,0.7170042575151593,0.0019073486,-5.242157,2.2587776,2023,2023-2024,2000-11-01
2023,11,1,305,0.5091249,0.10547899,0.7170042575151593,0.0019073486,-5.210907,2.1511078,2023,2023-2024,2000-11-01
2023,11,1,305,0.5091249,0.10547899,0.7170042575151593,0.0019073486,-5.242157,2.2587776,2023,2023-2024,2000-11-01
2023,11,1,305,0.5091249,0.10547899,0.7170042575151593,0.0019073486,-5.210907,2.1511078,2023,2023-2024,2000-11-01
2023,11,4,308,0.4583431,0.01819408,0.75,0.0872612,-3.780426,2.3142815,2023,2023-2024,2000-11-04
2023,11,4,308,0.4583431,0.01819408,0.75,0.0872612,-3.7823792,2.2295952,2023,2023-2024,2000-11-04
2023,11,4,308,0.4583431,0.01819408,0.75,0.07343292,-3.780426,2.3142815,2023,2023-2024,2000-11-04
2023,11,4,308,0.4583431,0.01819408,0.75,0.07343292,-3.7823792,2.2295952,2023,2023-2024,2000-11-04
2023,11,7,311,0.5008191,0.02722016,0.8833333333333333,0.05340576,0.45407104,2.2565842,2023,2023-2024,2000-11-07
2023,11,7,311,0.5008191,0.02722016,0.8833333333333333,0.05340576,0.40719604,2.0701408,2023,2023-2024,2000-11-07
2023,11,7,311,0.5008191,0.02722016,0.8833333333333333,0.04005432,0.45407104,2.2565842,2023,2023-2024,2000-11-07
2023,11,7,311,0.5008191,0.02722016,0.8833333333333333,0.04005432,0.40719604,2.0701408,2023,2023-2024,2000-11-07
2023,11,11,315,0.5943208,0.06433579,0.9200365349485626,0.0009536743,-9.364838,3.5785675,2023,2023-2024,2000-11-11
2023,11,11,315,0.5943208,0.06433579,0.9200365349485626,0.0009536743,-9.06015,3.360653,2023,2023-2024,2000-11-11
2023,11,11,315,0.5943208,0.06433579,0.9200365349485626,0.0009536743,-9.364838,3.5785675,2023,2023-2024,2000-11-11
2023,11,11,315,0.5943208,0.06433579,0.9200365349485626,0.0009536743,-9.06015,3.360653,2023,2023-2024,2000-11-11
2024,1,30,30,0.83126616,0.076012045,0.8950034538337555,0.0,1.8113403,13.588047,2023,2023-2024,2001-01-30
2024,1,30,30,0.83126616,0.076012045,0.8950034538337555,0.0,1.6511841,13.028908,2023,2023-2024,2001-01-30
2024,1,30,30,0.83126616,0.076012045,0.8950034538337555,0.0,1.8113403,13.588047,2023,2023-2024,2001-01-30
2024,1,30,30,0.83126616,0.076012045,0.8950034538337555,0.0,1.6511841,13.028908,2023,2023-2024,2001-01-30
2024,2,2,33,0.71178555,0.07556951,0.8864263010760923,0.0,-8.6073,14.911175,2023,2023-2024,2001-02-02
2024,2,2,33,0.71178555,0.07556951,0.8864263010760923,0.0,-8.7323,14.242649,2023,2023-2024,2001-02-02
2024,2,2,33,0.71178555,0.07556951,0.8864263010760923,0.0,-8.6073,14.911175,2023,2023-2024,2001-02-02
2024,2,2,33,0.71178555,0.07556951,0.8864263010760923,0.0,-8.7323,14.242649,2023,2023-2024,2001-02-02
2024,2,5,36,0.3287933,0.042466998,0.0,0.028133392,-7.604004,15.775585,2023,2023-2024,2001-02-05
2024,2,5,36,0.3287933,0.042466998,0.0,0.028133392,-7.7231445,15.229321,2023,2023-2024,2001-02-05
2024,2,5,36,0.3287933,0.042466998,0.0,0.022888184,-7.604004,15.775585,2023,2023-2024,2001-02-05
2024,2,5,36,0.3287933,0.042466998,0.0,0.022888184,-7.7231445,15.229321,2023,2023-2024,2001-02-05
2024,2,10,41,0.60161084,0.053747535,0.93817138593354,0.0038146973,-19.162048,15.524387,2023,2023-2024,2001-02-10
2024,2,10,41,0.60161084,0.053747535,0.93817138593354,0.0038146973,-19.029236,15.112686,2023,2023-2024,2001-02-10
2024,2,10,41,0.60161084,0.053747535,0.93817138593354,0.0047683716,-19.162048,15.524387,2023,2023-2024,2001-02-10
2024,2,10,41,0.60161084,0.053747535,0.93817138593354,0.0047683716,-19.029236,15.112686,2023,2023-2024,2001-02-10
2024,2,12,43,0.58704317,0.039684176,0.9683785253671043,0.027179718,-21.746323,15.419769,2023,2023-2024,2001-02-12
2024,2,12,43,0.58704317,0.039684176,0.9683785253671043,0.027179718,-21.498276,15.082264,2023,2023-2024,2001-02-12
2024,2,12,43,0.58704317,0.039684176,0.9683785253671043,0.02002716,-21.746323,15.419769,2023,2023-2024,2001-02-12
2024,2,12,43,0.58704317,0.039684176,0.9683785253671043,0.02002716,-21.498276,15.082264,2023,2023-2024,2001-02-12
2024,2,14,45,0.5882703,0.022030145,0.9981547897499871,0.14019012,-12.328064,15.380001,2023,2023-2024,2001-02-14
2024,2,14,45,0.5882703,0.022030145,0.9981547897499871,0.14019012,-12.376892,15.080738,2023,2023-2024,2001-02-14
2024,2,14,45,0.5882703,0.022030145,0.9981547897499871,0.15068054,-12.328064,15.380001,2023,2023-2024,2001-02-14
2024,2,14,45,0.5882703,0.022030145,0.9981547897499871,0.15068054,-12.376892,15.080738,2023,2023-2024,2001-02-14
2024,2,15,46,0.37939298,0.0075379163,0.0,0.11110306,-9.914764,15.407658,2023,2023-2024,2001-02-15
2024,2,15,46,0.37939298,0.0075379163,0.0,0.11110306,-10.113983,15.146732,2023,2023-2024,2001-02-15
2024,2,15,46,0.37939298,0.0075379163,0.0,0.11587143,-9.914764,15.407658,2023,2023-2024,2001-02-15
2024,2,15,46,0.37939298,0.0075379163,0.0,0.11587143,-10.113983,15.146732,2023,2023-2024,2001-02-15
2024,2,19,50,0.7503927,0.069227695,0.9733829038917349,0.0,-11.022797,15.304279,2023,2023-2024,2001-02-19
2024,2,19,50,0.7503927,0.069227695,0.9733829038917349,0.0,-10.950531,15.033054,2023,2023-2024,2001-02-19
2024,2,19,50,0.7503927,0.069227695,0.9733829038917349,0.0,-11.022797,15.304279,2023,2023-2024,2001-02-19
2024,2,19,50,0.7503927,0.069227695,0.9733829038917349,0.0,-10.950531,15.033054,2023,2023-2024,2001-02-19
2024,2,24,55,0.32438654,0.030522317,0.0,0.002861023,1.808075,16.665459,2023,2023-2024,2001-02-24
2024,2,24,55,0.32438654,0.030522317,0.0,0.002861023,1.8764343,16.560173,2023,2023-2024,2001-02-24
2024,2,24,55,0.32438654,0.030522317,0.0,0.0038146973,1.808075,16.665459,2023,2023-2024,2001-02-24
